,Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,COUNTRY,FIRST_VACCINE_DATE
4180,2021-10-22,EC,Ecuador,AMRO,569,514656,5,32942,Ecuador,2021-01-20
4181,2021-10-23,EC,Ecuador,AMRO,386,515042,3,32945,Ecuador,2021-01-20
4182,2021-10-24,EC,Ecuador,AMRO,269,515311,3,32948,Ecuador,2021-01-20
4183,2021-10-25,EC,Ecuador,AMRO,295,515606,4,32952,Ecuador,2021-01-20
4184,2021-10-26,EC,Ecuador,AMRO,26,515632,0,32952,Ecuador,2021-01-20
4185,2021-10-27,EC,Ecuador,AMRO,27,515659,1,32953,Ecuador,2021-01-20
4186,2021-10-28,EC,Ecuador,AMRO,200,515859,5,32958,Ecuador,2021-01-20
4187,2021-10-29,EC,Ecuador,AMRO,308,516167,4,32962,Ecuador,2021-01-20
4188,2021-10-30,EC,Ecuador,AMRO,263,516430,4,32966,Ecuador,2021-01-20
4189,2021-10-31,EC,Ecuador,AMRO,501,516931,12,32978,Ecuador,2021-01-20
4190,2021-11-01,EC,Ecuador,AMRO,271,517202,2,32980,Ecuador,2021-01-20
4191,2021-11-02,EC,Ecuador,AMRO,60,517262,0,32980,Ecuador,2021-01-20
4192,2021-11-03,EC,Ecuador,AMRO,913,518175,0,32980,Ecuador,2021-01-20
4193,2021-11-04,EC,Ecuador,AMRO,48,518223,0,32980,Ecuador,2021-01-20
4194,2021-11-05,EC,Ecuador,AMRO,51,518274,3,32983,Ecuador,2021-01-20
4195,2021-11-06,EC,Ecuador,AMRO,585,518859,1,32984,Ecuador,2021-01-20
4196,2021-11-07,EC,Ecuador,AMRO,116,518975,4,32988,Ecuador,2021-01-20
4197,2021-11-08,EC,Ecuador,AMRO,411,519386,1,32989,Ecuador,2021-01-20
4198,2021-11-09,EC,Ecuador,AMRO,96,519482,0,32989,Ecuador,2021-01-20
4199,2021-11-10,EC,Ecuador,AMRO,78,519560,0,32989,Ecuador,2021-01-20
4200,2021-11-11,EC,Ecuador,AMRO,0,519560,0,32989,Ecuador,2021-01-20
4201,2021-11-12,EC,Ecuador,AMRO,0,519560,0,32989,Ecuador,2021-01-20
4202,2021-11-13,EC,Ecuador,AMRO,0,519560,0,32989,Ecuador,2021-01-20
4203,2021-11-14,EC,Ecuador,AMRO,1719,521279,81,33070,Ecuador,2021-01-20
4204,2021-11-15,EC,Ecuador,AMRO,419,521698,17,33087,Ecuador,2021-01-20
4205,2021-11-16,EC,Ecuador,AMRO,94,521792,1,33088,Ecuador,2021-01-20
4206,2021-11-17,EC,Ecuador,AMRO,600,522392,10,33098,Ecuador,2021-01-20
4207,2021-11-18,EC,Ecuador,AMRO,0,522392,0,33098,Ecuador,2021-01-20
4208,2021-11-19,EC,Ecuador,AMRO,391,522783,8,33106,Ecuador,2021-01-20
4209,2021-11-20,EC,Ecuador,AMRO,572,523355,6,33112,Ecuador,2021-01-20
4210,2021-11-21,EC,Ecuador,AMRO,492,523847,9,33121,Ecuador,2021-01-20
4211,2021-11-22,EC,Ecuador,AMRO,364,524211,4,33125,Ecuador,2021-01-20
4212,2021-11-23,EC,Ecuador,AMRO,142,524353,0,33125,Ecuador,2021-01-20
4213,2021-11-24,EC,Ecuador,AMRO,79,524432,3,33128,Ecuador,2021-01-20
4214,2021-11-25,EC,Ecuador,AMRO,453,524885,3,33131,Ecuador,2021-01-20
4215,2021-11-26,EC,Ecuador,AMRO,513,525398,13,33144,Ecuador,2021-01-20
4216,2021-11-27,EC,Ecuador,AMRO,432,525830,23,33167,Ecuador,2021-01-20
4217,2021-11-28,EC,Ecuador,AMRO,307,526137,18,33185,Ecuador,2021-01-20
4218,2021-11-29,EC,Ecuador,AMRO,478,526615,34,33219,Ecuador,2021-01-20
4219,2021-11-30,EC,Ecuador,AMRO,185,526800,15,33234,Ecuador,2021-01-20
4220,2021-12-01,EC,Ecuador,AMRO,70,526870,16,33250,Ecuador,2021-01-20
4221,2021-12-02,EC,Ecuador,AMRO,463,527333,46,33296,Ecuador,2021-01-20
4222,2021-12-03,EC,Ecuador,AMRO,355,527688,19,33315,Ecuador,2021-01-20
4223,2021-12-04,EC,Ecuador,AMRO,413,528101,50,33365,Ecuador,2021-01-20
4224,2021-12-05,EC,Ecuador,AMRO,489,528590,82,33447,Ecuador,2021-01-20
4225,2021-12-06,EC,Ecuador,AMRO,584,529174,37,33484,Ecuador,2021-01-20
4226,2021-12-07,EC,Ecuador,AMRO,175,529349,0,33484,Ecuador,2021-01-20
4227,2021-12-08,EC,Ecuador,AMRO,107,529456,4,33488,Ecuador,2021-01-20
4228,2021-12-09,EC,Ecuador,AMRO,0,529456,0,33488,Ecuador,2021-01-20
4229,2021-12-10,EC,Ecuador,AMRO,670,530126,0,33488,Ecuador,2021-01-20
4230,2021-12-11,EC,Ecuador,AMRO,1681,531807,19,33507,Ecuador,2021-01-20
4231,2021-12-12,EC,Ecuador,AMRO,623,532430,41,33548,Ecuador,2021-01-20
4232,2021-12-13,EC,Ecuador,AMRO,760,533190,10,33558,Ecuador,2021-01-20
4233,2021-12-14,EC,Ecuador,AMRO,267,533457,3,33561,Ecuador,2021-01-20
4234,2021-12-15,EC,Ecuador,AMRO,131,533588,1,33562,Ecuador,2021-01-20
4235,2021-12-16,EC,Ecuador,AMRO,588,534176,8,33570,Ecuador,2021-01-20
4236,2021-12-17,EC,Ecuador,AMRO,581,534757,11,33581,Ecuador,2021-01-20
4237,2021-12-18,EC,Ecuador,AMRO,657,535414,5,33586,Ecuador,2021-01-20
4238,2021-12-19,EC,Ecuador,AMRO,715,536129,7,33593,Ecuador,2021-01-20
4239,2021-12-20,EC,Ecuador,AMRO,647,536776,4,33597,Ecuador,2021-01-20
4240,2021-12-21,EC,Ecuador,AMRO,256,537032,0,33597,Ecuador,2021-01-20
4241,2021-12-22,EC,Ecuador,AMRO,188,537220,17,33614,Ecuador,2021-01-20
4242,2021-12-23,EC,Ecuador,AMRO,998,538218,10,33624,Ecuador,2021-01-20
4243,2021-12-24,EC,Ecuador,AMRO,819,539037,10,33634,Ecuador,2021-01-20
4244,2021-12-25,EC,Ecuador,AMRO,1085,540122,7,33641,Ecuador,2021-01-20
4245,2021-12-26,EC,Ecuador,AMRO,1246,541368,6,33647,Ecuador,2021-01-20
4246,2021-12-27,EC,Ecuador,AMRO,714,542082,1,33648,Ecuador,2021-01-20
4247,2021-12-28,EC,Ecuador,AMRO,259,542341,1,33649,Ecuador,2021-01-20
4248,2021-12-29,EC,Ecuador,AMRO,619,542960,1,33650,Ecuador,2021-01-20
4249,2021-12-30,EC,Ecuador,AMRO,1143,544103,6,33656,Ecuador,2021-01-20
4250,2021-12-31,EC,Ecuador,AMRO,1697,545800,13,33669,Ecuador,2021-01-20
4251,2022-01-01,EC,Ecuador,AMRO,1386,547186,3,33672,Ecuador,2021-01-20
4252,2022-01-02,EC,Ecuador,AMRO,2232,549418,9,33681,Ecuador,2021-01-20
4253,2022-01-03,EC,Ecuador,AMRO,2202,551620,1,33682,Ecuador,2021-01-20
4254,2022-01-04,EC,Ecuador,AMRO,704,552324,1,33683,Ecuador,2021-01-20
4255,2022-01-05,EC,Ecuador,AMRO,877,553201,3,33686,Ecuador,2021-01-20
4256,2022-01-06,EC,Ecuador,AMRO,1235,554436,4,33690,Ecuador,2021-01-20
4257,2022-01-07,EC,Ecuador,AMRO,2837,557273,9,33699,Ecuador,2021-01-20
4258,2022-01-08,EC,Ecuador,AMRO,2677,559950,0,33699,Ecuador,2021-01-20
4259,2022-01-09,EC,Ecuador,AMRO,1335,561285,3,33702,Ecuador,2021-01-20
4260,2022-01-10,EC,Ecuador,AMRO,2953,564238,4,33706,Ecuador,2021-01-20
4261,2022-01-11,EC,Ecuador,AMRO,3094,567332,3,33709,Ecuador,2021-01-20
4262,2022-01-12,EC,Ecuador,AMRO,1852,569184,4,33713,Ecuador,2021-01-20
4263,2022-01-13,EC,Ecuador,AMRO,9341,578525,409,34122,Ecuador,2021-01-20
4264,2022-01-14,EC,Ecuador,AMRO,10346,588871,40,34162,Ecuador,2021-01-20
4265,2022-01-15,EC,Ecuador,AMRO,4793,593664,27,34189,Ecuador,2021-01-20
4266,2022-01-16,EC,Ecuador,AMRO,9278,602942,17,34206,Ecuador,2021-01-20
4267,2022-01-17,EC,Ecuador,AMRO,11090,614032,13,34219,Ecuador,2021-01-20
4268,2022-01-18,EC,Ecuador,AMRO,11027,625059,8,34227,Ecuador,2021-01-20
4269,2022-01-19,EC,Ecuador,AMRO,4448,629507,5,34232,Ecuador,2021-01-20
4270,2022-01-20,EC,Ecuador,AMRO,9628,639135,5,34237,Ecuador,2021-01-20
4271,2022-01-21,EC,Ecuador,AMRO,10422,649557,10,34247,Ecuador,2021-01-20
4272,2022-01-22,EC,Ecuador,AMRO,8488,658045,32,34279,Ecuador,2021-01-20
4273,2022-01-23,EC,Ecuador,AMRO,6619,664664,8,34287,Ecuador,2021-01-20
4274,2022-01-24,EC,Ecuador,AMRO,10299,674963,28,34315,Ecuador,2021-01-20
4275,2022-01-25,EC,Ecuador,AMRO,6419,681382,14,34329,Ecuador,2021-01-20
4276,2022-01-26,EC,Ecuador,AMRO,2686,684068,9,34338,Ecuador,2021-01-20
4277,2022-01-27,EC,Ecuador,AMRO,7830,691898,24,34362,Ecuador,2021-01-20
4278,2022-01-28,EC,Ecuador,AMRO,5711,697609,58,34420,Ecuador,2021-01-20
4279,2022-01-29,EC,Ecuador,AMRO,9615,707224,22,34442,Ecuador,2021-01-20
4280,2022-01-30,EC,Ecuador,AMRO,9861,717085,47,34489,Ecuador,2021-01-20
4281,2022-01-31,EC,Ecuador,AMRO,8851,725936,24,34513,Ecuador,2021-01-20
4282,2022-02-01,EC,Ecuador,AMRO,3824,729760,1,34514,Ecuador,2021-01-20
4283,2022-02-02,EC,Ecuador,AMRO,2278,732038,19,34533,Ecuador,2021-01-20
4284,2022-02-03,EC,Ecuador,AMRO,7259,739297,39,34572,Ecuador,2021-01-20
4285,2022-02-04,EC,Ecuador,AMRO,6522,745819,67,34639,Ecuador,2021-01-20
4286,2022-02-05,EC,Ecuador,AMRO,6816,752635,37,34676,Ecuador,2021-01-20
4287,2022-02-06,EC,Ecuador,AMRO,8686,761321,40,34716,Ecuador,2021-01-20
4288,2022-02-07,EC,Ecuador,AMRO,5077,766398,14,34730,Ecuador,2021-01-20
4289,2022-02-08,EC,Ecuador,AMRO,2751,769149,9,34739,Ecuador,2021-01-20
4290,2022-02-09,EC,Ecuador,AMRO,2416,771565,1,34740,Ecuador,2021-01-20
4291,2022-02-10,EC,Ecuador,AMRO,6034,777599,64,34804,Ecuador,2021-01-20
4292,2022-02-11,EC,Ecuador,AMRO,3871,781470,50,34854,Ecuador,2021-01-20
4293,2022-02-12,EC,Ecuador,AMRO,7418,788888,51,34905,Ecuador,2021-01-20
4294,2022-02-13,EC,Ecuador,AMRO,4932,793820,101,35006,Ecuador,2021-01-20
4295,2022-02-14,EC,Ecuador,AMRO,3410,797230,29,35035,Ecuador,2021-01-20
4296,2022-02-15,EC,Ecuador,AMRO,1910,799140,1,35036,Ecuador,2021-01-20
4297,2022-02-16,EC,Ecuador,AMRO,1180,800320,2,35038,Ecuador,2021-01-20
4298,2022-02-17,EC,Ecuador,AMRO,4028,804348,29,35067,Ecuador,2021-01-20
4299,2022-02-18,EC,Ecuador,AMRO,4577,808925,38,35105,Ecuador,2021-01-20
4300,2022-02-19,EC,Ecuador,AMRO,3849,812774,17,35122,Ecuador,2021-01-20
4301,2022-02-20,EC,Ecuador,AMRO,2798,815572,21,35143,Ecuador,2021-01-20
4302,2022-02-21,EC,Ecuador,AMRO,3189,818761,11,35154,Ecuador,2021-01-20
4303,2022-02-22,EC,Ecuador,AMRO,1125,819886,6,35160,Ecuador,2021-01-20
4304,2022-02-23,EC,Ecuador,AMRO,655,820541,12,35172,Ecuador,2021-01-20
4305,2022-02-24,EC,Ecuador,AMRO,2701,823242,20,35192,Ecuador,2021-01-20
4306,2022-02-25,EC,Ecuador,AMRO,1944,825186,17,35209,Ecuador,2021-01-20
4307,2022-02-26,EC,Ecuador,AMRO,2574,827760,14,35223,Ecuador,2021-01-20
4308,2022-02-27,EC,Ecuador,AMRO,2052,829812,13,35236,Ecuador,2021-01-20
4309,2022-02-28,EC,Ecuador,AMRO,2000,831812,8,35244,Ecuador,2021-01-20
4310,2022-03-01,EC,Ecuador,AMRO,595,832407,0,35244,Ecuador,2021-01-20
4311,2022-03-02,EC,Ecuador,AMRO,388,832795,0,35244,Ecuador,2021-01-20
4312,2022-03-03,EC,Ecuador,AMRO,496,833291,5,35249,Ecuador,2021-01-20
4313,2022-03-04,EC,Ecuador,AMRO,569,833860,1,35250,Ecuador,2021-01-20
4314,2022-03-05,EC,Ecuador,AMRO,2356,836216,14,35264,Ecuador,2021-01-20
4315,2022-03-06,EC,Ecuador,AMRO,2304,838520,44,35308,Ecuador,2021-01-20
4316,2022-03-07,EC,Ecuador,AMRO,2180,840700,0,35308,Ecuador,2021-01-20
4317,2022-03-08,EC,Ecuador,AMRO,875,841575,1,35309,Ecuador,2021-01-20
4318,2022-03-09,EC,Ecuador,AMRO,388,841963,0,35309,Ecuador,2021-01-20
4319,2022-03-10,EC,Ecuador,AMRO,1797,843760,7,35316,Ecuador,2021-01-20
4320,2022-03-11,EC,Ecuador,AMRO,1837,845597,10,35326,Ecuador,2021-01-20
4321,2022-03-12,EC,Ecuador,AMRO,1451,847048,4,35330,Ecuador,2021-01-20
4322,2022-03-13,EC,Ecuador,AMRO,1422,848470,10,35340,Ecuador,2021-01-20
4323,2022-03-14,EC,Ecuador,AMRO,713,849183,7,35347,Ecuador,2021-01-20
4324,2022-03-15,EC,Ecuador,AMRO,203,849386,0,35347,Ecuador,2021-01-20
4325,2022-03-16,EC,Ecuador,AMRO,313,849699,1,35348,Ecuador,2021-01-20
4326,2022-03-17,EC,Ecuador,AMRO,1066,850765,6,35354,Ecuador,2021-01-20
4327,2022-03-18,EC,Ecuador,AMRO,1418,852183,7,35361,Ecuador,2021-01-20
4328,2022-03-19,EC,Ecuador,AMRO,707,852890,13,35374,Ecuador,2021-01-20
4329,2022-03-20,EC,Ecuador,AMRO,521,853411,19,35393,Ecuador,2021-01-20
4330,2022-03-21,EC,Ecuador,AMRO,439,853850,17,35410,Ecuador,2021-01-20
4331,2022-03-22,EC,Ecuador,AMRO,165,854015,0,35410,Ecuador,2021-01-20
4332,2022-03-23,EC,Ecuador,AMRO,237,854252,0,35410,Ecuador,2021-01-20
4333,2022-03-24,EC,Ecuador,AMRO,596,854848,1,35411,Ecuador,2021-01-20
4334,2022-03-25,EC,Ecuador,AMRO,466,855314,2,35413,Ecuador,2021-01-20
4335,2022-03-26,EC,Ecuador,AMRO,1115,856429,3,35416,Ecuador,2021-01-20
4336,2022-03-27,EC,Ecuador,AMRO,870,857299,2,35418,Ecuador,2021-01-20
4337,2022-03-28,EC,Ecuador,AMRO,1376,858675,1,35419,Ecuador,2021-01-20
4338,2022-03-29,EC,Ecuador,AMRO,245,858920,2,35421,Ecuador,2021-01-20
4339,2022-03-30,EC,Ecuador,AMRO,287,859207,0,35421,Ecuador,2021-01-20
4340,2022-03-31,EC,Ecuador,AMRO,683,859890,0,35421,Ecuador,2021-01-20
4341,2022-04-01,EC,Ecuador,AMRO,663,860553,2,35423,Ecuador,2021-01-20
4342,2022-04-02,EC,Ecuador,AMRO,698,861251,11,35434,Ecuador,2021-01-20
4343,2022-04-03,EC,Ecuador,AMRO,502,861753,10,35444,Ecuador,2021-01-20
4344,2022-04-04,EC,Ecuador,AMRO,386,862139,5,35449,Ecuador,2021-01-20
4345,2022-04-05,EC,Ecuador,AMRO,182,862321,0,35449,Ecuador,2021-01-20
4346,2022-04-06,EC,Ecuador,AMRO,30,862351,0,35449,Ecuador,2021-01-20
4347,2022-04-07,EC,Ecuador,AMRO,519,862870,0,35449,Ecuador,2021-01-20
4348,2022-04-08,EC,Ecuador,AMRO,528,863398,12,35461,Ecuador,2021-01-20
4349,2022-04-09,EC,Ecuador,AMRO,286,863684,4,35465,Ecuador,2021-01-20
4350,2022-04-10,EC,Ecuador,AMRO,393,864077,2,35467,Ecuador,2021-01-20
4351,2022-04-11,EC,Ecuador,AMRO,1110,865187,41,35508,Ecuador,2021-01-20
4352,2022-04-12,EC,Ecuador,AMRO,76,865263,0,35508,Ecuador,2021-01-20
4353,2022-04-13,EC,Ecuador,AMRO,155,865418,1,35509,Ecuador,2021-01-20
4354,2022-04-14,EC,Ecuador,AMRO,167,865585,4,35513,Ecuador,2021-01-20
4355,2022-04-15,EC,Ecuador,AMRO,285,865870,8,35521,Ecuador,2021-01-20
4356,2022-04-16,EC,Ecuador,AMRO,344,866214,3,35524,Ecuador,2021-01-20
4357,2022-04-17,EC,Ecuador,AMRO,506,866720,3,35527,Ecuador,2021-01-20
4358,2022-04-18,EC,Ecuador,AMRO,67,866787,0,35527,Ecuador,2021-01-20
4359,2022-04-19,EC,Ecuador,AMRO,97,866884,1,35528,Ecuador,2021-01-20
4360,2022-04-20,EC,Ecuador,AMRO,41,866925,0,35528,Ecuador,2021-01-20
4361,2022-04-21,EC,Ecuador,AMRO,245,867170,15,35543,Ecuador,2021-01-20
4362,2022-04-22,EC,Ecuador,AMRO,339,867509,18,35561,Ecuador,2021-01-20
4363,2022-04-23,EC,Ecuador,AMRO,208,867717,15,35576,Ecuador,2021-01-20
4364,2022-04-24,EC,Ecuador,AMRO,336,868053,5,35581,Ecuador,2021-01-20
4365,2022-04-25,EC,Ecuador,AMRO,176,868229,0,35581,Ecuador,2021-01-20
4366,2022-04-26,EC,Ecuador,AMRO,56,868285,0,35581,Ecuador,2021-01-20
4367,2022-04-27,EC,Ecuador,AMRO,42,868327,0,35581,Ecuador,2021-01-20
4368,2022-04-28,EC,Ecuador,AMRO,243,868570,0,35581,Ecuador,2021-01-20
4369,2022-04-29,EC,Ecuador,AMRO,266,868836,3,35584,Ecuador,2021-01-20
4370,2022-04-30,EC,Ecuador,AMRO,288,869124,4,35588,Ecuador,2021-01-20
4371,2022-05-01,EC,Ecuador,AMRO,325,869449,6,35594,Ecuador,2021-01-20
4372,2022-05-02,EC,Ecuador,AMRO,247,869696,4,35598,Ecuador,2021-01-20
4373,2022-05-03,EC,Ecuador,AMRO,0,869696,0,35598,Ecuador,2021-01-20
4374,2022-05-04,EC,Ecuador,AMRO,207,869903,0,35598,Ecuador,2021-01-20
4375,2022-05-05,EC,Ecuador,AMRO,53,869956,0,35598,Ecuador,2021-01-20
4376,2022-05-06,EC,Ecuador,AMRO,282,870238,0,35598,Ecuador,2021-01-20
4377,2022-05-07,EC,Ecuador,AMRO,288,870526,0,35598,Ecuador,2021-01-20
4378,2022-05-08,EC,Ecuador,AMRO,263,870789,1,35599,Ecuador,2021-01-20
4379,2022-05-09,EC,Ecuador,AMRO,164,870953,2,35601,Ecuador,2021-01-20
4380,2022-05-10,EC,Ecuador,AMRO,76,871029,1,35602,Ecuador,2021-01-20
4381,2022-05-11,EC,Ecuador,AMRO,17,871046,0,35602,Ecuador,2021-01-20
4382,2022-05-12,EC,Ecuador,AMRO,0,871046,0,35602,Ecuador,2021-01-20
4383,2022-05-13,EC,Ecuador,AMRO,246,871292,2,35604,Ecuador,2021-01-20
4384,2022-05-14,EC,Ecuador,AMRO,327,871619,1,35605,Ecuador,2021-01-20
4385,2022-05-15,EC,Ecuador,AMRO,380,871999,1,35606,Ecuador,2021-01-20
4386,2022-05-16,EC,Ecuador,AMRO,269,872268,1,35607,Ecuador,2021-01-20
4387,2022-05-17,EC,Ecuador,AMRO,197,872465,2,35609,Ecuador,2021-01-20
4388,2022-05-18,EC,Ecuador,AMRO,44,872509,1,35610,Ecuador,2021-01-20
4389,2022-05-19,EC,Ecuador,AMRO,33,872542,0,35610,Ecuador,2021-01-20
4390,2022-05-20,EC,Ecuador,AMRO,294,872836,0,35610,Ecuador,2021-01-20
4391,2022-05-21,EC,Ecuador,AMRO,240,873076,1,35611,Ecuador,2021-01-20
4392,2022-05-22,EC,Ecuador,AMRO,533,873609,2,35613,Ecuador,2021-01-20
4393,2022-05-23,EC,Ecuador,AMRO,478,874087,3,35616,Ecuador,2021-01-20
4394,2022-05-24,EC,Ecuador,AMRO,512,874599,1,35617,Ecuador,2021-01-20
4395,2022-05-25,EC,Ecuador,AMRO,120,874719,0,35617,Ecuador,2021-01-20
4396,2022-05-26,EC,Ecuador,AMRO,31,874750,0,35617,Ecuador,2021-01-20
4397,2022-05-27,EC,Ecuador,AMRO,83,874833,0,35617,Ecuador,2021-01-20
4398,2022-05-28,EC,Ecuador,AMRO,580,875413,0,35617,Ecuador,2021-01-20
4399,2022-05-29,EC,Ecuador,AMRO,596,876009,5,35622,Ecuador,2021-01-20
4400,2022-05-30,EC,Ecuador,AMRO,656,876665,2,35624,Ecuador,2021-01-20
4401,2022-05-31,EC,Ecuador,AMRO,468,877133,8,35632,Ecuador,2021-01-20
4402,2022-06-01,EC,Ecuador,AMRO,149,877282,5,35637,Ecuador,2021-01-20
4403,2022-06-02,EC,Ecuador,AMRO,99,877381,1,35638,Ecuador,2021-01-20
4404,2022-06-03,EC,Ecuador,AMRO,815,878196,7,35645,Ecuador,2021-01-20
4405,2022-06-04,EC,Ecuador,AMRO,4371,882567,4,35649,Ecuador,2021-01-20
4406,2022-06-05,EC,Ecuador,AMRO,657,883224,0,35649,Ecuador,2021-01-20
4407,2022-06-06,EC,Ecuador,AMRO,1055,884279,0,35649,Ecuador,2021-01-20
4408,2022-06-07,EC,Ecuador,AMRO,833,885112,0,35649,Ecuador,2021-01-20
4409,2022-06-08,EC,Ecuador,AMRO,206,885318,0,35649,Ecuador,2021-01-20
4410,2022-06-09,EC,Ecuador,AMRO,85,885403,0,35649,Ecuador,2021-01-20
4411,2022-06-10,EC,Ecuador,AMRO,820,886223,0,35649,Ecuador,2021-01-20
4412,2022-06-11,EC,Ecuador,AMRO,1255,887478,3,35652,Ecuador,2021-01-20
4413,2022-06-12,EC,Ecuador,AMRO,970,888448,4,35656,Ecuador,2021-01-20
4414,2022-06-13,EC,Ecuador,AMRO,1067,889515,0,35656,Ecuador,2021-01-20
4415,2022-06-14,EC,Ecuador,AMRO,1026,890541,2,35658,Ecuador,2021-01-20
4416,2022-06-15,EC,Ecuador,AMRO,311,890852,1,35659,Ecuador,2021-01-20
4417,2022-06-16,EC,Ecuador,AMRO,0,890852,0,35659,Ecuador,2021-01-20
4418,2022-06-17,EC,Ecuador,AMRO,1324,892176,3,35662,Ecuador,2021-01-20
4419,2022-06-18,EC,Ecuador,AMRO,1520,893696,21,35683,Ecuador,2021-01-20
4420,2022-06-19,EC,Ecuador,AMRO,1362,895058,1,35684,Ecuador,2021-01-20
4421,2022-06-20,EC,Ecuador,AMRO,1425,896483,9,35693,Ecuador,2021-01-20
4422,2022-06-21,EC,Ecuador,AMRO,1410,897893,2,35695,Ecuador,2021-01-20
4423,2022-06-22,EC,Ecuador,AMRO,576,898469,0,35695,Ecuador,2021-01-20
4424,2022-06-23,EC,Ecuador,AMRO,198,898667,0,35695,Ecuador,2021-01-20
4425,2022-06-24,EC,Ecuador,AMRO,1531,900198,3,35698,Ecuador,2021-01-20
4426,2022-06-25,EC,Ecuador,AMRO,1541,901739,7,35705,Ecuador,2021-01-20
4427,2022-06-26,EC,Ecuador,AMRO,1323,903062,5,35710,Ecuador,2021-01-20
4428,2022-06-27,EC,Ecuador,AMRO,1582,904644,3,35713,Ecuador,2021-01-20
4429,2022-06-28,EC,Ecuador,AMRO,1177,905821,4,35717,Ecuador,2021-01-20
4430,2022-06-29,EC,Ecuador,AMRO,600,906421,3,35720,Ecuador,2021-01-20
4431,2022-06-30,EC,Ecuador,AMRO,319,906740,0,35720,Ecuador,2021-01-20
4432,2022-07-01,EC,Ecuador,AMRO,1808,908548,1,35721,Ecuador,2021-01-20
4433,2022-07-02,EC,Ecuador,AMRO,1334,909882,4,35725,Ecuador,2021-01-20
4434,2022-07-03,EC,Ecuador,AMRO,1300,911182,16,35741,Ecuador,2021-01-20
4435,2022-07-04,EC,Ecuador,AMRO,1239,912421,4,35745,Ecuador,2021-01-20
4436,2022-07-05,EC,Ecuador,AMRO,1033,913454,0,35745,Ecuador,2021-01-20
4437,2022-07-06,EC,Ecuador,AMRO,344,913798,0,35745,Ecuador,2021-01-20
4438,2022-07-07,EC,Ecuador,AMRO,141,913939,0,35745,Ecuador,2021-01-20
4439,2022-07-08,EC,Ecuador,AMRO,1740,915679,2,35747,Ecuador,2021-01-20
4440,2022-07-09,EC,Ecuador,AMRO,1214,916893,1,35748,Ecuador,2021-01-20
4441,2022-07-10,EC,Ecuador,AMRO,1586,918479,1,35749,Ecuador,2021-01-20
4442,2022-07-11,EC,Ecuador,AMRO,1737,920216,3,35752,Ecuador,2021-01-20
4443,2022-07-12,EC,Ecuador,AMRO,1549,921765,2,35754,Ecuador,2021-01-20
4444,2022-07-13,EC,Ecuador,AMRO,401,922166,1,35755,Ecuador,2021-01-20
4445,2022-07-14,EC,Ecuador,AMRO,232,922398,0,35755,Ecuador,2021-01-20
4446,2022-07-15,EC,Ecuador,AMRO,2486,924884,8,35763,Ecuador,2021-01-20
4447,2022-07-16,EC,Ecuador,AMRO,2816,927700,6,35769,Ecuador,2021-01-20
4448,2022-07-17,EC,Ecuador,AMRO,2415,930115,0,35769,Ecuador,2021-01-20
4449,2022-07-18,EC,Ecuador,AMRO,2291,932406,3,35772,Ecuador,2021-01-20
4450,2022-07-19,EC,Ecuador,AMRO,2805,935211,2,35774,Ecuador,2021-01-20
4451,2022-07-20,EC,Ecuador,AMRO,610,935821,0,35774,Ecuador,2021-01-20
4452,2022-07-21,EC,Ecuador,AMRO,406,936227,0,35774,Ecuador,2021-01-20
4453,2022-07-22,EC,Ecuador,AMRO,3952,940179,7,35781,Ecuador,2021-01-20
4454,2022-07-23,EC,Ecuador,AMRO,3105,943284,1,35782,Ecuador,2021-01-20
4455,2022-07-24,EC,Ecuador,AMRO,3203,946487,4,35786,Ecuador,2021-01-20
4456,2022-07-25,EC,Ecuador,AMRO,3127,949614,4,35790,Ecuador,2021-01-20
4457,2022-07-26,EC,Ecuador,AMRO,4231,953845,2,35792,Ecuador,2021-01-20
4458,2022-07-27,EC,Ecuador,AMRO,999,954844,1,35793,Ecuador,2021-01-20
4459,2022-07-28,EC,Ecuador,AMRO,739,955583,0,35793,Ecuador,2021-01-20
4460,2022-07-29,EC,Ecuador,AMRO,2492,958075,4,35797,Ecuador,2021-01-20
4461,2022-07-30,EC,Ecuador,AMRO,3270,961345,4,35801,Ecuador,2021-01-20
4462,2022-07-31,EC,Ecuador,AMRO,2323,963668,0,35801,Ecuador,2021-01-20
4463,2022-08-01,EC,Ecuador,AMRO,3934,967602,6,35807,Ecuador,2021-01-20
4464,2022-08-02,EC,Ecuador,AMRO,3843,971445,3,35810,Ecuador,2021-01-20
4465,2022-08-03,EC,Ecuador,AMRO,1387,972832,0,35810,Ecuador,2021-01-20
4466,2022-08-04,EC,Ecuador,AMRO,1038,973870,0,35810,Ecuador,2021-01-20
4467,2022-08-05,EC,Ecuador,AMRO,1364,975234,1,35811,Ecuador,2021-01-20
4468,2022-08-06,EC,Ecuador,AMRO,3228,978462,0,35811,Ecuador,2021-01-20
4469,2022-08-07,EC,Ecuador,AMRO,840,979302,0,35811,Ecuador,2021-01-20
4470,2022-08-08,EC,Ecuador,AMRO,792,980094,0,35811,Ecuador,2021-01-20
4471,2022-08-09,EC,Ecuador,AMRO,620,980714,0,35811,Ecuador,2021-01-20
4472,2022-08-10,EC,Ecuador,AMRO,153,980867,0,35811,Ecuador,2021-01-20
